Name X Y BlueF GreenF RedF Size RadialVelocity
DG2406 -10.5146 -17.2308 1.620e-15 1.298e-15 5.793e-16 175.019 448.76
DG2407 -10.4442 -17.4794 1.651e-15 1.184e-15 4.918e-16 131.2443 448.79
DG2408 -10.7844 -17.2644 1.839e-15 1.347e-15 5.924e-16 171.7871 448.8
DG2409 -10.8568 -17.6104 1.050e-15 8.524e-16 3.840e-16 121.8889 449.58
DG2412 -41.1120 2.9440 5.193e-15 3.796e-15 1.337e-15 677.7021 383.85
DG2413 -41.0879 3.4570 2.020e-15 1.698e-15 6.974e-16 208.5023 384.47
DG2414 -41.4215 3.0616 6.928e-26 1.941e-27 9.418e-33 191.166 380.19
DG2415 -40.0665 2.5641 1.860e-15 1.543e-15 7.041e-16 188.1176 384.58
DG2416 -40.3876 3.2595 2.289e-15 1.754e-15 7.455e-16 201.1204 383.8
DG2417 -40.6754 2.3835 2.152e-15 1.697e-15 7.825e-16 191.8761 382.3
DG2418 -41.0620 2.7531 1.945e-15 1.613e-15 6.584e-16 198.546 383.37
DG2419 -41.4709 2.9013 6.923e-26 1.813e-27 7.919e-33 232.9288 382.7
DG2420 -41.4606 2.5342 1.385e-15 1.161e-15 5.117e-16 207.4027 383.68
DG2421 -41.2521 2.7689 7.311e-26 1.809e-27 8.660e-33 214.5887 382.96
DG2422 -21.9209 39.4637 2.733e-16 2.266e-16 6.730e-17 71.2845 2123.73
DG2423 -21.8738 39.5145 7.324e-17 5.862e-17 2.821e-17 79.2263 2123.7
DG2424 -21.8304 39.1236 9.764e-17 8.284e-17 4.096e-17 43.3992 2126.12
DG2425 -21.9898 39.7237 2.709e-25 8.215e-27 4.254e-32 37.2529 2124.67
DG2426 -21.8480 39.1185 1.013e-16 7.021e-17 3.503e-17 37.6385 2122.26
DG2427 -22.1567 39.5748 1.000e-16 8.345e-17 4.165e-17 42.9878 2124.75
DG2428 -22.0093 39.3847 2.989e-25 8.002e-27 3.836e-32 45.5438 2125.29
DG2429 -22.0854 39.6289 1.058e-16 8.589e-17 4.129e-17 40.6481 2121.72
DG2430 -21.7439 39.5549 1.024e-16 8.605e-17 4.240e-17 43.7116 2124.32
DG2431 -21.7869 39.5073 1.004e-16 8.918e-17 3.728e-17 44.1634 2126.03
DG2432 -21.9233 39.6475 2.784e-25 7.275e-27 4.006e-32 50.1536 2125.15
DG2433 -21.9630 39.4952 6.936e-17 5.521e-17 2.656e-17 45.9235 2122.64
DG2434 -21.8531 39.6581 1.029e-16 8.626e-17 4.127e-17 39.3821 2121.19
DG2435 -22.0033 39.6044 9.958e-17 8.353e-17 4.012e-17 38.748 2124.27
DG2436 -21.8227 39.2289 1.011e-16 8.325e-17 3.931e-17 37.8104 2121.54
DG2474 34.8789 21.5311 4.714e-15 3.979e-15 1.623e-15 366.7418 261.67
DG2475 34.5346 21.3782 7.009e-15 5.892e-15 2.506e-15 321.909 261.45
DG2476 15.1862 15.8039 8.777e-16 6.949e-16 3.419e-16 187.5766 515.18
DG2477 -26.8991 20.3396 2.627e-15 2.119e-15 9.194e-16 202.1348 344.78
DG2478 -27.5608 20.4013 2.729e-15 2.099e-15 8.848e-16 196.0638 345.39
DG2479 -26.9288 20.5127 2.787e-15 1.977e-15 8.988e-16 207.6193 345.66
DG2499 15.0486 22.3878 2.712e-15 2.212e-15 9.472e-16 568.5468 330.83
DG2500 15.1689 22.9458 5.275e-15 4.289e-15 1.668e-15 243.6237 333.57
DG2501 15.4717 22.5248 4.687e-15 3.640e-15 1.731e-15 298.2855 331.99
DG2502 14.5358 22.6968 4.011e-15 3.295e-15 1.480e-15 273.698 333.56
DG2503 15.1858 23.0849 4.301e-15 3.632e-15 1.727e-15 293.8823 333.24
DG2504 14.9707 21.9563 2.767e-15 2.402e-15 1.028e-15 562.6768 333.85
DG2505 15.4054 23.4352 1.089e-25 2.634e-27 1.238e-32 299.1614 332.69
DG2506 15.5364 23.2919 9.686e-26 2.747e-27 1.233e-32 328.7037 331.14
DG2507 14.4267 22.5213 4.296e-15 3.370e-15 1.459e-15 251.3895 333.85
DG2513 24.6312 -18.9575 5.340e-26 1.325e-27 7.449e-33 106.5038 769.2
DG2514 24.4828 -18.9730 6.617e-16 5.155e-16 2.352e-16 102.9165 768.87
DG2571 -20.6772 15.3341 4.049e-16 3.189e-16 1.142e-16 97.6959 1729.62
DG2572 -20.8715 15.3311 1.463e-16 1.342e-16 5.504e-17 59.9048 1730.78
DG2573 -20.8309 15.3736 1.319e-16 1.093e-16 5.353e-17 40.9672 1732.33
DG2574 -20.6990 15.5277 1.990e-16 1.759e-16 7.106e-17 41.2934 1729.91
DG2575 -20.6511 15.0712 1.065e-16 7.820e-17 3.694e-17 52.3389 1730.59
DG2576 -20.7100 15.1617 1.417e-16 1.286e-16 5.862e-17 46.6435 1730.78
DG2577 -20.6340 15.3295 1.077e-16 8.001e-17 3.968e-17 56.655 1730.31
DG2578 -20.7754 15.4766 1.234e-25 3.946e-27 1.672e-32 47.9142 1727.45
DG2579 -20.6539 15.3838 1.902e-16 1.643e-16 7.165e-17 48.0375 1727.86
DG2580 -20.7480 15.3566 1.231e-16 1.200e-16 5.305e-17 49.771 1726.14
DG2581 -20.6228 15.2605 1.369e-16 1.179e-16 5.251e-17 47.8541 1726.5
DG2582 -20.9593 15.2735 1.556e-16 1.287e-16 6.200e-17 45.2224 1732.18
DG2583 -20.8956 15.3739 1.022e-16 8.104e-17 3.988e-17 57.1295 1727.09
DG2584 -20.5788 15.2100 1.986e-16 1.662e-16 6.590e-17 55.2135 1730.77
DG2786 -10.5449 8.5063 1.458e-16 1.181e-16 4.782e-17 41.4075 1695.16
DG2787 -10.5083 8.4853 1.577e-25 4.300e-27 1.732e-32 54.5296 1695.4
DG2788 -10.4765 8.4798 1.474e-25 3.765e-27 2.045e-32 46.9067 1694.32
DG2792 -11.2422 43.2489 1.523e-16 1.229e-16 5.693e-17 46.3402 1642.14
DG2793 -11.2030 43.1605 1.158e-16 8.727e-17 4.202e-17 53.9733 1640.67
DG2794 -11.3343 43.1422 1.450e-16 1.217e-16 5.618e-17 50.056 1642.23
DG2795 -11.1240 43.1534 1.534e-16 1.334e-16 5.648e-17 50.6613 1642.45
DG2824 12.5413 -26.8753 1.038e-16 9.285e-17 4.680e-17 41.6517 1837.86
DG2825 12.5018 -26.8528 1.272e-16 1.009e-16 5.176e-17 48.5461 1837.59
DG2826 12.5451 -26.9532 1.191e-16 1.053e-16 4.746e-17 35.1453 1836.12
DG2827 12.4785 -26.8135 1.193e-16 8.994e-17 4.583e-17 39.5475 1837.57
DG2877 41.3861 -26.1172 2.635e-16 2.115e-16 8.860e-17 89.882 1032.19
DG2912 12.0774 15.2108 7.630e-15 5.577e-15 2.597e-15 696.4969 162.14
DG2913 11.4434 15.0718 9.385e-15 7.728e-15 3.296e-15 380.2933 161.8
DG2914 11.3710 15.4816 1.257e-14 1.038e-14 4.228e-15 357.3625 159.57
DG2915 12.5459 14.9117 1.928e-25 4.542e-27 2.165e-32 463.1014 160.76
DG2916 12.2221 14.4710 1.167e-14 1.078e-14 3.948e-15 429.4733 159.62
DG2917 11.2844 14.3427 1.923e-25 5.261e-27 2.310e-32 432.9809 160.29
DG2918 -36.3842 29.7716 7.324e-17 5.595e-17 2.666e-17 43.0385 2127.49
DG2939 -37.9427 -22.6433 1.509e-16 1.304e-16 5.362e-17 89.9409 1315.66
DG2940 -37.8440 -22.5247 2.066e-16 1.719e-16 7.646e-17 55.8021 1314.51
DG2941 -38.0012 -22.5454 2.067e-16 2.026e-16 8.517e-17 63.5222 1316.21
DG2942 -38.1052 -22.7751 2.296e-16 1.921e-16 8.855e-17 61.688 1315.23
DG2943 -37.8839 -22.6833 2.232e-16 1.875e-16 8.019e-17 58.4983 1315.65
DG2976 8.8028 -30.8213 1.210e-15 8.675e-16 2.984e-16 200.1064 934.7
DG2977 8.8716 -31.1145 4.449e-16 3.559e-16 1.527e-16 86.9177 938.27
DG2978 8.9004 -30.7347 4.899e-16 3.791e-16 1.617e-16 99.3545 935.58
DG2979 8.6725 -31.0217 3.937e-16 3.550e-16 1.573e-16 86.479 937.98
DG2980 9.1533 -31.2564 3.728e-16 3.267e-16 1.462e-16 77.2677 937.47
DG2981 9.1039 -30.6300 5.108e-16 3.662e-16 1.760e-16 102.9034 935.39
DG2982 8.9482 -30.5850 4.684e-16 3.286e-16 1.678e-16 94.5637 936.63
DG2983 8.9592 -31.0326 5.764e-16 4.472e-16 2.045e-16 82.7198 934.61
DG2984 8.4028 -30.6571 4.135e-16 3.283e-16 1.613e-16 84.8415 940.11
DG2985 8.8156 -30.6055 4.515e-16 3.335e-16 1.559e-16 85.6093 938.14
DG2986 8.7657 -30.6842 3.045e-16 2.652e-16 1.225e-16 81.0847 936.81
DG2987 8.6587 -30.3454 2.907e-16 2.592e-16 1.106e-16 91.3824 934.24
DG2988 8.4774 -31.1508 4.445e-16 3.774e-16 1.742e-16 94.589 936.39
DG2989 8.8187 -31.1510 4.168e-16 3.570e-16 1.437e-16 80.4106 935.77
DG3053 -27.1930 -37.2643 3.617e-16 2.391e-16 1.209e-16 61.4011 1094.98
DG3054 -27.2071 -37.2349 6.312e-26 1.674e-27 7.825e-33 72.358 1094.86
DG3055 -27.3906 -37.2498 3.123e-16 2.447e-16 1.203e-16 69.1068 1095.11
DG3056 -27.1837 -37.3096 3.337e-16 2.655e-16 1.124e-16 65.6721 1096.25
DG3085 17.8992 -12.0697 3.656e-16 2.812e-16 1.033e-16 131.4565 1849.1
DG3086 17.9760 -12.1102 9.119e-17 7.625e-17 3.392e-17 48.7812 1844.75
DG3087 17.8976 -12.0166 1.324e-16 9.783e-17 4.084e-17 40.3892 1847.82
DG3088 17.9172 -12.0024 1.727e-25 4.866e-27 2.245e-32 42.5964 1847.16
DG3089 17.8107 -12.1428 1.339e-16 1.096e-16 5.299e-17 48.5036 1845.78
DG3090 17.6886 -12.0484 1.260e-16 9.969e-17 4.518e-17 45.1262 1846.72
DG3091 17.7144 -12.1335 1.325e-16 1.158e-16 5.208e-17 49.8382 1845.47
DG3092 18.0439 -12.1328 1.405e-16 1.171e-16 4.900e-17 45.5412 1848.68
DG3093 17.8370 -12.0134 1.735e-25 4.446e-27 2.425e-32 39.0862 1847.63
DG3094 17.8607 -12.1717 1.673e-25 4.547e-27 2.365e-32 57.5585 1844.76
DG3095 17.9037 -11.9733 1.699e-16 1.416e-16 6.233e-17 44.921 1847.88
DG3108 18.2751 -24.0135 7.821e-16 6.545e-16 2.907e-16 119.2725 726.53
DG3109 18.4461 -23.9549 5.074e-26 1.310e-27 6.559e-33 126.119 726.69
DG3115 37.9741 -21.9213 2.495e-25 7.208e-27 3.589e-32 44.3547 2032.69
DG3116 38.0168 -21.9002 9.876e-17 7.744e-17 3.604e-17 36.5284 2032.96
DG3117 37.9592 -21.8713 1.152e-16 8.974e-17 4.187e-17 41.2358 2032.09
DG3206 -17.8951 35.6526 4.795e-16 3.582e-16 1.162e-16 118.0659 1565.1
DG3207 -17.7441 35.3003 1.270e-25 3.035e-27 1.629e-32 61.4638 1567.67
DG3208 -18.0728 35.9650 1.836e-16 1.507e-16 7.286e-17 63.091 1569.13
DG3209 -17.9979 36.0684 1.863e-16 1.377e-16 6.804e-17 50.6657 1569.93
DG3210 -17.7576 35.5191 1.150e-16 9.154e-17 4.091e-17 78.446 1568.98
DG3211 -18.1447 35.7446 1.097e-25 2.859e-27 1.504e-32 56.8274 1569.46
DG3212 -17.8243 36.0322 1.442e-16 1.296e-16 6.365e-17 51.4794 1568.66
DG3213 -17.8691 35.3162 1.625e-16 1.333e-16 6.784e-17 50.9165 1565.36
DG3214 -17.7581 35.6335 1.139e-16 9.555e-17 4.559e-17 62.2131 1568.61
DG3215 -18.1530 35.7365 1.576e-16 1.291e-16 6.469e-17 42.1097 1568.93
DG3216 -17.9278 35.4144 1.208e-16 9.579e-17 4.414e-17 51.1916 1566.07
DG3217 -17.6691 35.8647 1.607e-16 1.354e-16 5.623e-17 49.0384 1569.93
DG3218 -18.1359 35.6405 2.227e-16 1.864e-16 7.685e-17 48.4998 1568.32
DG3219 -17.5826 35.6930 2.313e-16 1.897e-16 7.655e-17 50.5696 1565.84
DG3220 -17.9090 35.7914 1.785e-16 1.366e-16 6.959e-17 61.2786 1567.81
DG3489 -40.8934 -32.5620 1.672e-15 1.343e-15 4.915e-16 229.7845 716.81
DG3490 -41.6909 -33.6569 7.236e-16 5.219e-16 2.422e-16 103.8428 719.21
DG3491 -39.5500 -31.5195 5.094e-26 1.460e-27 6.367e-33 105.536 721.7
DG3492 -41.4723 -32.3828 5.620e-16 4.219e-16 2.041e-16 196.8223 720.57
DG3493 -40.7330 -31.4621 4.944e-26 1.390e-27 6.756e-33 148.3465 720.84
DG3494 -41.8396 -32.6706 5.282e-16 4.059e-16 1.830e-16 116.2405 722.8
DG3495 -41.6140 -33.7655 6.978e-16 6.143e-16 3.031e-16 111.3668 721.25
DG3496 -39.9311 -32.2459 6.601e-16 5.213e-16 2.196e-16 107.1692 717.49
DG3497 -39.8812 -31.8671 7.593e-16 5.874e-16 2.690e-16 95.0889 724.71
DG3498 -41.8518 -32.4360 6.969e-16 5.290e-16 2.327e-16 105.6166 718.78
DG3499 -41.3906 -33.1144 7.254e-16 5.267e-16 2.347e-16 90.4514 720.04
DG3500 -41.5189 -33.6644 4.153e-16 3.148e-16 1.380e-16 142.3431 717.41
DG3501 -40.8081 -32.8879 5.160e-16 4.649e-16 2.054e-16 191.0694 724.47
DG3502 -40.5925 -32.3980 6.411e-16 5.078e-16 2.155e-16 93.9906 716.92
DG3503 -42.1544 -32.3164 9.951e-16 7.570e-16 3.025e-16 112.4417 719.69
DG3504 -39.4559 -32.0800 7.422e-16 5.944e-16 2.906e-16 124.2372 721.89
DG3505 -40.4230 -32.5717 5.022e-16 3.730e-16 1.834e-16 159.7458 717.95
DG3506 -39.9297 -31.6254 7.963e-16 6.294e-16 2.629e-16 118.6689 718.4
DG3507 -39.3947 -31.8412 6.928e-16 5.137e-16 2.406e-16 87.2185 720.81
DG3508 -39.4762 -32.3575 5.122e-26 1.533e-27 6.233e-33 119.1483 718.41
DG3509 -40.0045 -32.3106 6.860e-16 5.839e-16 2.727e-16 106.8674 717.82
DG3510 -40.5411 -32.8924 7.130e-16 6.491e-16 2.689e-16 115.303 717.68
DG3511 15.6657 15.2019 5.118e-15 4.090e-15 1.780e-15 327.8207 278.84
DG3512 15.7474 15.3881 5.324e-15 4.125e-15 1.970e-15 319.4112 279.13
DG3524 33.9699 31.2601 1.165e-14 8.857e-15 2.646e-15 636.7581 266.29
DG3525 34.1027 32.3757 3.133e-15 2.624e-15 1.168e-15 466.1767 265.07
DG3526 33.8573 31.7555 3.211e-15 2.641e-15 1.050e-15 760.2987 264.9
DG3527 34.7735 32.7772 4.650e-15 3.744e-15 1.616e-15 269.6036 267.68
DG3528 35.2805 31.7961 3.937e-15 3.020e-15 1.371e-15 236.4846 265.79
DG3529 35.6850 32.2322 4.292e-15 3.430e-15 1.621e-15 309.9766 260.94
DG3530 34.0909 30.8335 4.038e-15 3.420e-15 1.564e-15 243.5401 263.85
DG3531 36.5473 33.2021 1.037e-25 2.990e-27 1.249e-32 377.9124 266.37
DG3532 37.3281 30.7324 1.079e-25 2.820e-27 1.380e-32 322.0882 265.04
DG3533 33.4395 32.3403 2.981e-15 2.233e-15 1.016e-15 304.0818 266.57
DG3534 37.0673 32.9519 9.986e-26 2.572e-27 1.179e-32 319.3985 261.79
DG3535 32.6686 32.5091 3.265e-15 2.541e-15 1.238e-15 355.052 263.1
DG3536 31.9650 28.8268 1.121e-25 2.814e-27 1.306e-32 317.5739 261.5
DG3537 31.5328 28.9463 4.133e-15 3.154e-15 1.477e-15 288.988 266.22
DG3538 32.9240 30.6828 2.703e-15 2.609e-15 9.704e-16 577.867 265.64
DG3539 35.4795 29.4267 4.506e-15 3.697e-15 1.671e-15 305.6781 264.52
DG3540 34.4981 31.7210 4.269e-15 3.833e-15 1.479e-15 268.5295 266.43
DG3541 30.3309 30.0895 5.855e-15 4.550e-15 1.951e-15 293.8329 261.0
DG3542 35.1236 30.6049 1.141e-25 3.100e-27 1.294e-32 330.1675 260.53
DG3543 33.7508 29.0826 1.135e-25 2.748e-27 1.387e-32 296.2721 266.39
DG3640 -4.0357 -25.9253 3.634e-16 2.871e-16 9.520e-17 50.1004 1893.32
DG3641 -4.0301 -25.9929 9.228e-17 7.667e-17 3.463e-17 45.9138 1894.36
DG3642 -3.7996 -25.7934 1.743e-25 5.036e-27 2.381e-32 51.436 1891.24
DG3643 -4.1135 -26.1733 1.389e-16 1.063e-16 4.587e-17 32.9862 1891.03
DG3644 -4.0628 -25.7921 1.197e-16 9.370e-17 4.983e-17 38.849 1893.84
DG3645 -4.2249 -25.7940 8.868e-17 7.465e-17 3.460e-17 59.9485 1891.14
DG3646 -3.9775 -25.9936 1.124e-16 9.332e-17 4.420e-17 42.485 1892.9
DG3647 -3.9963 -26.0755 1.162e-16 1.039e-16 4.385e-17 41.9204 1892.63
DG3648 -3.9146 -25.8792 9.312e-17 7.543e-17 3.686e-17 78.0533 1895.73
DG3649 -4.0691 -26.0398 1.768e-25 5.082e-27 2.293e-32 56.2867 1892.59
DG3650 -4.0540 -26.1618 1.261e-16 9.881e-17 4.541e-17 37.6321 1894.32
DG3651 -4.0858 -25.6884 1.354e-16 1.118e-16 5.437e-17 47.2754 1895.62
DG3652 -4.0314 -25.9686 1.808e-16 1.514e-16 6.084e-17 45.3334 1893.16
DG3653 -4.0335 -25.7508 1.831e-25 4.658e-27 2.411e-32 46.9196 1890.82
DG3698 2.9007 18.3292 9.937e-16 6.974e-16 3.378e-16 117.3349 565.57
DG3699 2.8865 18.5219 6.324e-16 5.271e-16 2.147e-16 171.2559 563.86
DG3700 2.7864 18.5219 1.339e-15 1.066e-15 3.935e-16 122.4255 565.52
DG3713 -22.9914 -35.2805 1.227e-16 1.072e-16 4.976e-17 160.0983 1428.55
DG3714 -22.7837 -35.1429 1.997e-16 1.396e-16 6.599e-17 53.3133 1425.98
DG3715 -22.9659 -34.9980 1.917e-16 1.458e-16 7.072e-17 53.0185 1428.24
DG3716 -22.9971 -35.2225 9.618e-26 2.623e-27 1.220e-32 65.3696 1427.58
DG3717 -23.0977 -35.6024 1.929e-16 1.443e-16 6.398e-17 51.8682 1425.94
DG3718 -22.7615 -35.2695 1.386e-16 1.041e-16 4.855e-17 49.4332 1427.96
DG3719 -22.8765 -35.0192 2.855e-16 2.264e-16 8.256e-17 56.5354 1426.17
DG3720 -23.1532 -35.4741 2.010e-16 1.568e-16 6.320e-17 52.303 1426.09
DG3721 -22.8151 -35.0746 9.916e-26 2.579e-27 1.146e-32 55.9092 1428.81
DG3804 13.7849 34.4546 2.794e-16 2.448e-16 7.618e-17 127.3851 2133.85
DG3805 13.5991 34.4666 1.050e-16 9.053e-17 4.164e-17 42.9678 2131.17
DG3806 13.8476 34.7214 9.441e-17 7.823e-17 3.707e-17 34.9858 2133.22
DG3807 13.8242 34.5358 7.515e-17 5.851e-17 2.803e-17 96.1115 2132.15
DG3808 13.8200 34.5480 2.834e-25 7.726e-27 4.107e-32 39.7096 2133.75
DG3809 13.6081 34.5404 9.218e-17 7.163e-17 3.534e-17 37.0281 2133.48
DG3810 13.8089 34.5176 1.015e-16 8.426e-17 4.092e-17 46.299 2135.49
DG3811 13.7405 34.5927 9.155e-17 7.965e-17 3.437e-17 33.4121 2134.12
DG3812 13.6096 34.6071 1.048e-16 8.912e-17 4.266e-17 40.8221 2136.52
DG3813 13.9898 34.3864 1.060e-16 8.862e-17 4.002e-17 32.7393 2133.4
DG3814 13.8935 34.6195 9.750e-17 9.071e-17 4.127e-17 38.5079 2135.33
DG3815 14.0092 34.4653 6.560e-17 5.460e-17 2.734e-17 41.0772 2134.95
DG3816 13.8524 34.3641 1.379e-16 1.073e-16 4.918e-17 41.2716 2137.04
DG3817 13.7238 34.5803 2.689e-25 7.381e-27 3.857e-32 37.1309 2134.62
DG3818 13.8408 34.5496 6.534e-17 5.507e-17 2.711e-17 70.6352 2136.49
DG3819 13.7510 34.1506 2.736e-25 7.953e-27 3.709e-32 48.6097 2131.9
DG3882 10.8598 -43.8709 2.989e-15 2.282e-15 9.373e-16 273.8477 334.47
DG3887 11.1755 -44.1802 2.141e-15 1.570e-15 7.070e-16 272.0343 333.57
DG3890 12.1542 -44.6166 2.967e-15 2.325e-15 1.094e-15 228.1861 333.65
DG3891 10.5428 -44.5142 2.331e-15 1.957e-15 8.139e-16 418.7233 333.87
DG3892 11.4479 -43.4514 4.363e-15 3.033e-15 1.270e-15 247.1746 338.26
DG3898 11.1829 -44.5016 2.986e-15 2.295e-15 9.640e-16 189.8961 333.74
DG3903 -2.7043 -18.0517 7.369e-16 6.198e-16 2.727e-16 166.5634 582.81
DG3905 -22.7278 -6.8451 2.039e-15 1.676e-15 7.582e-16 214.383 400.85
DG3906 -22.5450 -6.8535 1.409e-15 1.125e-15 5.080e-16 306.5118 401.2
DG3938 -10.5516 -42.2611 1.653e-15 1.279e-15 4.679e-16 272.375 722.44
DG3939 -10.0292 -42.2712 5.732e-26 1.462e-27 6.531e-33 125.1341 722.88
DG3940 -10.1387 -42.2181 6.142e-16 4.880e-16 1.991e-16 102.0364 721.62
DG3941 -10.6380 -42.2000 5.618e-26 1.401e-27 6.565e-33 126.2774 718.48
DG3942 -11.0929 -42.6805 5.539e-26 1.422e-27 6.789e-33 120.8153 718.67
DG3943 -9.8879 -42.2923 6.853e-16 5.727e-16 2.653e-16 111.4097 718.82
DG3944 -10.5321 -43.0056 6.319e-16 5.862e-16 2.447e-16 117.7097 720.5
DG3945 -10.8167 -43.2353 5.679e-26 1.420e-27 7.407e-33 120.5592 717.93
DG3946 -10.9058 -42.0981 9.095e-16 7.214e-16 2.696e-16 114.0996 718.93
DG3947 -9.9999 -41.2728 4.627e-16 3.800e-16 1.621e-16 115.2231 721.4
DG3948 -9.8004 -42.6742 6.823e-16 5.006e-16 2.207e-16 100.5175 718.31
DG3949 -9.9273 -42.7106 7.323e-16 5.594e-16 2.678e-16 100.2928 721.52
DG3950 -10.3510 -42.0411 6.224e-16 5.241e-16 2.242e-16 98.0952 720.25
DG3951 -10.6827 -42.3244 4.657e-16 4.024e-16 1.703e-16 221.6972 723.52
DG3952 -10.2098 -41.7387 6.840e-16 5.840e-16 2.503e-16 113.2116 718.73
DG3953 -10.4131 -42.0994 6.181e-16 5.581e-16 2.485e-16 107.7252 720.31
DG3954 29.3685 19.9462 1.357e-15 1.102e-15 4.536e-16 215.1801 484.16
DG3955 12.7886 -5.4621 1.969e-16 1.761e-16 7.888e-17 49.2881 1478.62
DG3956 12.8360 -5.5011 1.715e-16 1.324e-16 6.232e-17 49.6856 1477.76
DG4032 27.7658 -44.6959 1.210e-16 1.086e-16 4.493e-17 88.0503 1586.15
DG4033 27.7696 -44.5346 1.551e-16 1.331e-16 5.823e-17 47.5123 1588.29
DG4034 27.8142 -44.8990 1.183e-25 2.880e-27 1.369e-32 58.9468 1587.04
DG4035 27.5507 -44.5340 1.670e-16 1.449e-16 5.477e-17 43.4806 1586.61
DG4036 27.7557 -44.4949 1.209e-25 2.947e-27 1.560e-32 70.1792 1587.83
DG4037 27.6814 -44.6385 1.118e-25 3.165e-27 1.515e-32 59.1095 1586.86
DG4047 19.3367 9.5728 3.973e-15 2.663e-15 9.558e-16 360.4478 438.83
DG4048 20.3271 9.5391 1.533e-15 1.146e-15 5.243e-16 140.1839 439.52
DG4049 20.0851 9.7900 1.424e-15 1.131e-15 5.012e-16 152.8589 435.17
DG4050 19.4872 9.5965 1.028e-15 8.929e-16 3.686e-16 196.7292 433.74
DG4051 19.5636 10.4218 1.046e-15 8.178e-16 3.717e-16 241.8765 438.19
DG4052 18.7842 9.9857 9.753e-16 7.806e-16 3.816e-16 272.9433 440.5
DG4053 18.8083 8.9204 1.404e-15 1.198e-15 4.707e-16 157.4051 438.83
DG4054 18.7666 10.0192 9.557e-16 8.079e-16 3.745e-16 250.6015 435.82
DG4055 20.1115 9.1985 1.343e-15 1.141e-15 4.675e-16 151.8867 439.45
DG4056 20.2656 9.9631 6.200e-26 1.614e-27 7.910e-33 173.4346 434.89
DG4057 18.8924 9.8782 6.628e-26 1.632e-27 7.908e-33 185.5938 441.05
DG4058 19.0363 9.6553 1.060e-15 8.842e-16 3.331e-16 281.6982 439.06
DG4059 18.9817 9.7361 1.532e-15 1.138e-15 4.916e-16 146.2558 440.31
DG4060 19.6976 8.5310 1.335e-15 1.113e-15 5.081e-16 163.9854 439.63
DG4061 19.5954 8.9436 9.662e-16 8.351e-16 3.521e-16 243.3086 438.88
DG4062 20.1140 9.3794 6.461e-26 1.464e-27 6.887e-33 218.0628 438.47
DG4063 19.6742 9.7743 1.536e-15 1.306e-15 4.700e-16 146.1201 436.2
DG4064 18.7383 8.6005 5.878e-26 1.616e-27 7.626e-33 196.8261 433.09
DG4065 18.6543 10.2141 5.441e-26 1.542e-27 7.371e-33 161.9522 435.45
DG4066 18.4783 9.9339 1.432e-15 1.243e-15 4.822e-16 139.0039 440.42
DG4245 34.7546 -11.5654 1.976e-16 1.744e-16 7.960e-17 98.6767 1123.29
DG4246 34.6122 -11.4729 3.302e-16 2.593e-16 1.169e-16 77.9137 1122.13
DG4247 34.8211 -11.4218 2.911e-16 2.394e-16 1.005e-16 66.9604 1123.81
DG4248 34.7964 -11.6776 3.182e-16 2.314e-16 1.147e-16 82.4458 1122.51
DG4249 34.9354 -11.6230 2.985e-16 2.887e-16 1.208e-16 71.6717 1123.16
DG4267 -34.6690 -33.4031 5.378e-16 3.728e-16 1.345e-16 106.1008 1483.41
DG4268 -34.4194 -33.4164 1.597e-16 1.377e-16 6.832e-17 52.0657 1485.96
DG4269 -34.5477 -33.1717 1.782e-16 1.669e-16 8.498e-17 64.5224 1482.27
DG4270 -34.4740 -33.1869 1.947e-16 1.612e-16 6.761e-17 54.1981 1482.06
DG4271 -34.9223 -33.3680 2.026e-16 1.555e-16 7.969e-17 59.283 1483.25
DG4272 -34.5165 -33.4619 1.750e-16 1.423e-16 6.250e-17 45.682 1482.44
DG4273 -34.3817 -33.1786 1.133e-16 1.013e-16 4.646e-17 57.964 1485.41
DG4274 -34.8026 -33.5633 1.271e-16 9.591e-17 4.842e-17 54.6547 1486.25
DG4275 -34.4837 -33.0983 1.911e-16 1.565e-16 7.650e-17 54.283 1481.58
DG4276 -34.2454 -33.2932 1.750e-16 1.388e-16 6.066e-17 55.9978 1485.06
DG4277 -35.0381 -33.6824 1.881e-16 1.510e-16 7.083e-17 57.2702 1485.08
DG4278 -34.4719 -33.0429 1.134e-25 2.665e-27 1.399e-32 55.7626 1484.34
DG4311 33.8221 -37.1520 1.115e-15 8.489e-16 3.860e-16 204.2707 509.44
DG4341 15.6212 -8.7764 9.100e-16 6.857e-16 2.148e-16 196.8225 1072.8
DG4342 15.1634 -8.6396 3.179e-16 2.706e-16 1.091e-16 72.8454 1068.73
DG4343 15.8889 -8.6569 4.104e-16 3.581e-16 1.638e-16 75.2337 1072.53
DG4344 15.7507 -8.6958 6.686e-26 1.814e-27 8.217e-33 79.7647 1070.25
DG4345 15.2238 -8.8971 3.045e-16 2.509e-16 1.258e-16 51.5638 1069.22
DG4346 15.5845 -9.2290 2.852e-16 2.806e-16 1.215e-16 70.1494 1069.14
DG4347 15.5281 -9.0651 2.207e-16 1.847e-16 8.920e-17 78.4308 1068.98
DG4348 15.7386 -8.5993 4.458e-16 3.492e-16 1.557e-16 71.5489 1072.48
DG4349 15.7041 -8.4132 6.910e-26 1.661e-27 7.913e-33 91.414 1073.26
DG4350 15.7509 -8.7727 2.167e-16 1.817e-16 8.916e-17 89.2298 1073.44
