Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3208 158.1188 53.4377 1.836e-16 1.507e-16 7.286e-17 63.091 1569.13
DG3209 158.2009 53.3432 1.863e-16 1.377e-16 6.804e-17 50.6657 1569.93
DG3210 158.4651 53.7133 1.150e-16 9.154e-17 4.091e-17 78.446 1568.98
DG3211 158.0400 53.6212 1.097e-25 2.859e-27 1.504e-32 56.8274 1569.46
DG3212 158.3917 53.3344 1.442e-16 1.296e-16 6.365e-17 51.4794 1568.66
DG3213 158.3424 53.8929 1.625e-16 1.333e-16 6.784e-17 50.9165 1565.36
DG3214 158.4646 53.6255 1.139e-16 9.555e-17 4.559e-17 62.2131 1568.61
DG3215 158.0308 53.6292 1.576e-16 1.291e-16 6.469e-17 42.1097 1568.93
DG3216 158.2779 53.8294 1.208e-16 9.579e-17 4.414e-17 51.1916 1566.07
DG3217 158.5627 53.4299 1.607e-16 1.354e-16 5.623e-17 49.0384 1569.93
DG3218 158.0496 53.6991 2.227e-16 1.864e-16 7.685e-17 48.4998 1568.32
DG3219 158.6582 53.5435 2.313e-16 1.897e-16 7.655e-17 50.5696 1565.84
DG3220 158.2986 53.5359 1.785e-16 1.366e-16 6.959e-17 61.2786 1567.81
DG3221 234.1894 148.2713 4.363e-15 3.512e-15 1.181e-15 591.7275 415.83
DG3222 233.5333 148.8703 1.757e-15 1.465e-15 5.814e-16 163.6337 415.42
DG3223 235.6745 147.7555 1.204e-15 9.249e-16 3.918e-16 246.0301 415.99
DG3224 234.8785 147.5869 1.742e-15 1.497e-15 6.328e-16 198.3011 416.92
DG3225 236.0263 148.1379 1.811e-15 1.429e-15 6.461e-16 181.9002 415.49
DG3226 235.5290 149.4400 6.093e-26 1.516e-27 7.947e-33 195.8474 413.84
DG3227 235.8481 149.6173 6.304e-26 1.634e-27 8.231e-33 135.805 414.56
DG3228 236.2429 148.0614 1.311e-15 1.025e-15 4.508e-16 183.0161 417.65
DG3229 233.9557 149.6496 2.474e-15 2.135e-15 8.065e-16 174.4157 413.46
DG3230 232.2663 148.6204 1.863e-15 1.398e-15 6.593e-16 216.5208 419.13
DG3231 233.9809 147.5967 1.897e-15 1.469e-15 6.913e-16 187.0109 416.41
DG3232 232.4769 149.3138 2.388e-15 1.919e-15 7.617e-16 185.2585 413.78
DG3233 233.0001 148.4668 6.854e-26 1.800e-27 8.225e-33 213.2575 417.62
DG3234 233.8135 147.5791 1.750e-15 1.451e-15 5.930e-16 177.6665 413.92
DG3235 231.1129 147.8485 6.491e-26 1.871e-27 7.718e-33 194.3104 414.48
DG3236 232.2891 148.6769 1.649e-15 1.516e-15 5.853e-16 165.4126 415.88
DG3237 235.7874 148.4795 1.975e-15 1.494e-15 7.814e-16 209.8636 415.66
DG3238 234.7340 147.7934 1.681e-15 1.165e-15 5.432e-16 157.3545 417.19
DG3239 234.0236 148.4668 1.743e-15 1.355e-15 5.737e-16 155.6952 416.92
DG3240 233.3701 147.2517 1.798e-15 1.351e-15 5.166e-16 168.868 417.22
DG3241 235.6578 147.7029 1.349e-15 9.816e-16 4.554e-16 283.7257 420.66
DG3242 232.3883 148.6246 1.745e-15 1.351e-15 5.909e-16 177.4038 414.44
DG3243 234.3819 147.5372 1.774e-15 1.468e-15 6.421e-16 156.4989 415.69
DG3244 235.1195 147.0421 1.163e-15 9.002e-16 4.054e-16 211.5798 415.49
DG3245 135.1449 30.8094 1.129e-16 9.436e-17 4.143e-17 64.926 1608.5
DG3246 299.1566 158.5975 3.652e-16 2.753e-16 9.926e-17 127.6536 1790.73
DG3247 299.4080 158.5441 1.613e-25 4.683e-27 2.271e-32 55.3848 1792.13
DG3248 299.1323 158.6217 1.494e-16 1.136e-16 5.028e-17 44.678 1790.1
DG3249 298.7904 158.7982 1.282e-16 1.150e-16 4.685e-17 39.7651 1790.84
DG3250 298.7028 158.6044 1.242e-16 1.092e-16 4.504e-17 45.163 1790.11
DG3251 299.2762 158.7228 1.534e-25 4.640e-27 2.194e-32 63.1966 1789.54
DG3252 299.1065 158.3742 1.663e-25 4.254e-27 2.120e-32 50.5126 1792.41
DG3253 298.9873 158.8238 1.185e-16 1.070e-16 4.970e-17 41.2671 1790.86
DG3254 299.6456 158.6765 1.416e-16 1.044e-16 5.692e-17 42.6136 1791.32
DG3255 298.5714 158.6778 9.626e-17 7.963e-17 3.426e-17 51.9474 1790.08
DG3256 299.1965 158.6839 1.363e-16 1.088e-16 5.632e-17 49.7948 1790.61
DG3257 299.0533 158.5113 1.663e-25 4.558e-27 2.278e-32 57.7831 1788.97
DG3258 299.8092 158.5732 1.246e-16 9.283e-17 5.148e-17 39.4783 1791.27
DG3259 340.3311 131.9193 3.215e-16 2.788e-16 1.330e-16 115.9998 890.72
DG3260 11.5665 78.3497 6.773e-17 5.943e-17 3.131e-17 52.2224 2054.75
DG3261 89.3710 52.7505 1.399e-16 1.250e-16 5.200e-17 109.0437 1356.87
DG3262 89.4189 52.8828 8.602e-26 2.368e-27 1.175e-32 69.5676 1357.92
DG3263 89.4928 52.7888 2.712e-16 2.077e-16 9.399e-17 67.5086 1357.47
DG3264 89.5089 52.6954 2.076e-16 1.726e-16 7.940e-17 53.363 1358.41
DG3265 89.4714 52.6185 2.053e-16 1.653e-16 7.110e-17 55.5693 1358.34
DG3266 89.3151 52.7107 2.310e-16 1.986e-16 8.888e-17 59.5606 1358.47
DG3267 89.5563 52.7279 8.082e-26 2.425e-27 1.145e-32 68.8204 1356.91
DG3268 300.7152 73.8144 7.554e-26 1.981e-27 9.156e-33 270.6068 330.77
DG3269 300.7807 74.2009 7.628e-26 2.141e-27 1.047e-32 238.9002 331.03
DG3270 327.0893 103.2530 9.006e-17 7.241e-17 3.294e-17 65.9114 1811.66
DG3271 327.1524 103.2337 1.930e-16 1.385e-16 5.344e-17 42.0679 1813.85
DG3272 327.0436 103.1691 1.795e-16 1.506e-16 5.990e-17 47.7262 1814.04
DG3273 327.0164 103.2426 9.046e-17 8.191e-17 3.500e-17 48.9484 1812.79
DG3274 327.0318 103.2428 1.773e-16 1.489e-16 5.984e-17 34.7615 1811.76
DG3275 339.9779 99.3266 1.123e-16 9.700e-17 4.232e-17 106.2857 1567.08
DG3276 339.9247 99.4154 1.224e-25 3.238e-27 1.574e-32 57.2961 1567.27
DG3277 339.8298 99.2888 1.834e-16 1.465e-16 6.602e-17 52.6227 1569.85
DG3278 340.0075 99.1819 1.215e-25 2.922e-27 1.576e-32 60.192 1569.85
DG3279 339.9631 99.5358 1.156e-25 3.463e-27 1.620e-32 54.4895 1569.23
DG3280 340.1618 99.2832 1.524e-16 1.384e-16 5.752e-17 44.0333 1566.79
DG3281 340.0182 99.3079 1.525e-16 1.353e-16 5.973e-17 49.478 1567.83
DG3282 339.9039 99.2219 1.616e-16 1.411e-16 6.974e-17 54.509 1569.36
DG3283 208.9820 135.5212 3.886e-16 2.811e-16 1.320e-16 103.5118 826.87
DG3284 154.2028 177.4016 5.573e-16 4.175e-16 1.860e-16 87.3389 914.71
DG3285 154.0502 177.4490 5.705e-26 1.466e-27 7.141e-33 96.6699 914.57
DG3286 154.3961 177.3430 5.240e-26 1.479e-27 7.285e-33 99.3648 914.52
DG3287 48.6005 138.4743 2.001e-16 1.659e-16 6.875e-17 164.2645 1195.87
DG3288 48.3882 138.3546 2.773e-16 2.532e-16 9.734e-17 64.0646 1194.0
DG3289 48.7351 138.2691 7.135e-26 1.958e-27 8.240e-33 72.4008 1193.6
DG3290 48.7925 138.6613 2.930e-16 2.232e-16 1.016e-16 61.0521 1195.24
DG3291 48.6103 138.5979 2.955e-16 2.311e-16 9.192e-17 62.7297 1193.17
DG3292 48.8555 138.4543 7.164e-26 1.887e-27 8.664e-33 64.3168 1195.35
DG3293 48.6472 138.5393 7.131e-26 1.744e-27 8.028e-33 74.9884 1193.05
DG3294 48.6575 138.5907 3.041e-16 2.360e-16 1.159e-16 76.728 1193.38
DG3295 104.0338 126.3647 1.218e-16 1.092e-16 4.941e-17 57.3473 1554.57
DG3296 337.0422 145.6053 3.267e-16 2.415e-16 1.104e-16 160.2014 911.95
DG3297 336.5948 145.7681 4.245e-16 3.195e-16 1.495e-16 77.3769 913.09
DG3298 337.3638 145.5987 6.357e-26 1.456e-27 7.018e-33 103.7687 911.61
DG3299 337.2356 145.6702 6.256e-16 5.080e-16 2.023e-16 92.0545 910.73
DG3300 336.9667 145.8326 6.046e-26 1.403e-27 7.619e-33 99.0138 912.0
DG3301 337.4836 145.6586 4.847e-16 3.545e-16 1.783e-16 81.0587 913.1
DG3302 336.7405 145.7301 4.089e-16 3.333e-16 1.565e-16 80.1067 911.15
DG3303 337.3249 145.6795 4.346e-16 3.331e-16 1.407e-16 82.1704 913.0
DG3304 358.2716 146.1947 8.835e-16 7.165e-16 2.379e-16 183.4828 1049.23
DG3305 358.3883 146.6111 5.995e-26 1.659e-27 7.441e-33 93.5837 1052.54
DG3306 357.7724 146.7164 3.150e-16 2.428e-16 1.145e-16 73.0075 1049.2
DG3307 358.7972 146.4051 3.287e-16 2.682e-16 1.080e-16 76.1731 1048.96
DG3308 357.7655 146.1608 2.396e-16 1.881e-16 7.214e-17 116.3199 1050.47
DG3309 357.6054 146.2096 2.186e-16 1.621e-16 7.766e-17 90.5912 1050.83
DG3310 358.5828 146.3574 3.094e-16 2.355e-16 1.141e-16 75.3091 1050.76
DG3311 357.2486 146.3983 3.455e-16 2.919e-16 1.354e-16 83.0414 1049.2
DG3312 358.1514 146.3234 3.192e-16 2.507e-16 1.183e-16 81.2868 1054.13
DG3313 358.8070 145.8341 3.747e-16 2.933e-16 1.383e-16 72.0463 1050.49
DG3314 358.5323 145.8171 2.997e-16 2.687e-16 1.091e-16 75.0672 1049.95
DG3315 358.2435 145.9420 2.400e-16 1.848e-16 8.459e-17 93.2227 1049.47
DG3316 358.4094 146.0788 3.061e-16 2.571e-16 1.138e-16 73.6145 1049.08
DG3317 359.1696 145.8501 3.556e-16 2.773e-16 1.390e-16 86.0941 1053.11
DG3318 358.8745 146.6726 3.198e-16 2.819e-16 1.396e-16 86.9322 1049.5
DG3319 358.5140 146.0052 2.201e-16 1.831e-16 7.514e-17 130.5161 1050.72
DG3320 357.9552 146.5981 2.865e-16 2.523e-16 1.210e-16 68.7788 1052.35
DG3321 358.7224 146.0794 3.129e-16 2.574e-16 1.190e-16 72.7877 1049.26
DG3322 358.5893 145.7520 2.359e-16 1.759e-16 8.852e-17 77.9753 1048.7
DG3323 359.0438 146.3671 2.047e-16 1.642e-16 7.657e-17 107.6122 1050.11
DG3324 6.3955 71.1930 3.679e-16 2.771e-16 1.220e-16 144.2908 897.15
DG3325 6.5423 71.2055 4.686e-16 3.787e-16 1.762e-16 86.1879 898.78
DG3326 6.4558 71.1694 4.635e-16 3.868e-16 1.750e-16 85.511 897.26
DG3327 6.5276 71.1038 4.727e-16 4.114e-16 1.720e-16 95.1416 897.37
DG3328 6.4614 71.3417 4.726e-16 3.379e-16 1.647e-16 86.7222 897.55
DG3329 51.2327 110.0799 1.324e-15 1.138e-15 4.472e-16 272.4295 439.3
DG3330 51.0870 110.1238 1.880e-15 1.456e-15 7.212e-16 171.1184 438.44
DG3331 51.2518 109.9674 1.547e-15 1.309e-15 5.853e-16 181.2718 438.38
DG3332 51.1832 110.5088 1.805e-15 1.323e-15 6.553e-16 186.9461 439.3
DG3333 51.3733 109.8179 1.602e-15 1.282e-15 5.976e-16 174.9553 440.89
DG3334 50.7400 110.2053 6.494e-26 1.826e-27 7.692e-33 217.9617 438.83
DG3335 327.6398 105.3827 1.645e-25 4.470e-27 2.105e-32 57.828 1824.86
DG3336 327.6183 105.3919 1.364e-16 1.043e-16 4.591e-17 38.0429 1824.27
DG3337 327.6712 105.3017 1.270e-16 1.030e-16 5.074e-17 43.3792 1823.84
DG3338 327.6611 105.3234 1.794e-25 4.183e-27 2.246e-32 48.3684 1823.98
DG3339 272.8353 96.3176 2.600e-16 2.180e-16 9.289e-17 109.9137 952.0
DG3340 273.0323 96.3507 4.340e-16 3.610e-16 1.769e-16 99.6308 951.45
DG3341 273.0234 96.1320 4.753e-16 3.827e-16 1.567e-16 105.0291 951.93
DG3342 240.1387 15.0692 1.087e-15 8.989e-16 3.006e-16 162.03 973.04
DG3343 242.0697 15.1448 2.742e-16 2.004e-16 8.514e-17 88.0981 974.24
DG3344 241.5803 14.9837 5.923e-26 1.485e-27 7.398e-33 85.0276 971.39
DG3345 241.6375 15.4022 4.311e-16 4.058e-16 1.598e-16 74.569 973.25
DG3346 241.3145 15.0826 5.708e-26 1.504e-27 6.778e-33 91.2419 972.5
DG3347 240.5829 15.1238 2.947e-16 2.212e-16 1.065e-16 210.6349 971.04
DG3348 239.7591 15.0295 3.309e-16 2.413e-16 1.049e-16 140.9038 972.78
DG3349 241.6614 14.9354 6.201e-26 1.537e-27 7.454e-33 89.422 974.53
DG3350 241.0957 15.2203 2.559e-16 2.112e-16 1.084e-16 96.778 972.27
DG3351 242.4363 14.8694 3.653e-16 3.451e-16 1.372e-16 84.7318 974.02
DG3352 238.9744 15.3439 2.864e-16 2.214e-16 1.048e-16 113.7833 971.96
DG3353 241.1931 15.3888 3.932e-16 3.172e-16 1.519e-16 80.246 974.31
DG3354 241.4351 15.0272 5.594e-26 1.658e-27 8.389e-33 80.5768 972.99
DG3355 241.0864 15.2902 5.597e-16 4.518e-16 1.767e-16 94.3982 974.54
DG3356 240.6434 15.2395 2.436e-16 2.069e-16 9.685e-17 93.4622 973.79
DG3357 240.2839 15.2506 4.515e-16 3.481e-16 1.446e-16 84.6464 973.31
DG3358 238.9328 15.2370 4.831e-16 3.410e-16 1.589e-16 95.5934 974.5
DG3359 238.1245 15.3620 2.712e-16 2.247e-16 1.047e-16 83.3524 974.46
DG3360 240.0224 14.7007 2.912e-16 2.184e-16 9.494e-17 119.0197 972.2
DG3361 67.4429 76.8049 1.611e-16 1.158e-16 5.675e-17 73.7887 1330.04
DG3362 67.4789 76.9360 8.118e-26 2.209e-27 1.073e-32 73.8432 1329.76
DG3363 67.3186 76.7490 2.021e-16 1.751e-16 7.745e-17 52.8574 1329.08
DG3364 67.3282 76.8987 2.366e-16 1.996e-16 9.000e-17 54.3808 1329.8
DG3365 67.4843 76.7637 2.054e-16 1.606e-16 7.444e-17 52.6156 1329.38
DG3366 48.2923 110.1464 2.281e-16 1.956e-16 8.512e-17 132.1204 1145.69
DG3367 48.3923 110.3316 2.786e-16 2.042e-16 9.493e-17 71.9323 1147.88
DG3368 48.3013 110.2489 1.941e-16 1.733e-16 7.565e-17 72.3735 1147.07
DG3369 48.4262 110.2894 2.222e-16 2.318e-16 8.808e-17 61.0943 1146.58
DG3370 48.3353 110.1660 2.759e-16 1.974e-16 9.739e-17 58.2272 1146.34
DG3371 48.3584 110.0771 2.521e-16 2.156e-16 9.670e-17 64.6715 1146.11
DG3372 33.9907 82.8007 1.184e-14 9.288e-15 2.988e-15 1052.9825 296.02
DG3373 32.8080 82.8724 4.399e-15 3.383e-15 1.460e-15 316.1958 297.2
DG3374 33.8819 82.2181 4.739e-15 3.776e-15 1.774e-15 297.1044 295.36
DG3375 32.5993 83.0173 3.180e-15 2.705e-15 9.902e-16 314.1257 294.44
DG3376 34.9785 81.5232 4.381e-15 3.451e-15 1.586e-15 293.8705 293.0
DG3377 33.6727 83.3606 1.094e-25 2.900e-27 1.248e-32 377.087 295.43
DG3378 34.0180 82.8673 1.012e-25 2.877e-27 1.190e-32 279.9697 294.0
DG3379 33.8733 81.3930 4.317e-15 3.556e-15 1.607e-15 294.418 294.75
DG3380 34.2488 83.2306 4.242e-15 3.297e-15 1.507e-15 260.2377 292.89
DG3381 33.2256 81.9208 4.512e-15 3.691e-15 1.781e-15 288.4516 292.84
DG3382 34.9236 83.5885 4.625e-15 3.340e-15 1.559e-15 286.5292 294.71
DG3383 34.4276 82.7992 4.283e-15 3.304e-15 1.745e-15 300.8368 296.18
DG3384 34.3252 84.0553 3.003e-15 2.185e-15 9.754e-16 302.8908 296.59
DG3385 34.3105 84.0564 1.134e-25 3.005e-27 1.240e-32 319.6888 296.37
DG3386 44.2994 101.2169 3.229e-16 2.515e-16 9.727e-17 139.4608 1870.12
DG3387 44.0268 101.2433 1.269e-16 1.098e-16 5.267e-17 38.6849 1873.18
DG3388 44.4354 101.2390 2.014e-25 5.163e-27 2.524e-32 51.4594 1869.53
DG3389 44.3881 101.2018 8.170e-17 6.280e-17 3.073e-17 74.1936 1869.46
DG3390 44.2083 101.2296 8.584e-17 7.245e-17 3.283e-17 49.6623 1869.42
DG3391 44.3630 101.1484 1.184e-16 9.761e-17 4.481e-17 36.5316 1870.82
DG3392 44.1619 101.4098 1.292e-16 9.239e-17 4.916e-17 36.5697 1874.57
DG3393 44.2389 101.0904 1.696e-16 1.433e-16 6.158e-17 48.1842 1869.39
DG3394 44.3984 101.1234 1.254e-16 1.017e-16 4.368e-17 37.8291 1872.94
DG3395 44.2463 101.0020 1.229e-16 9.861e-17 4.143e-17 38.769 1871.66
DG3396 44.3483 101.1504 1.280e-16 1.088e-16 4.997e-17 50.4498 1869.69
DG3397 44.2764 101.3349 1.805e-16 1.410e-16 6.082e-17 47.995 1868.81
DG3398 44.2006 101.2427 1.162e-16 9.161e-17 3.966e-17 40.1665 1873.99
DG3399 284.4441 43.3216 5.461e-16 4.485e-16 1.522e-16 147.6038 1436.92
DG3400 284.2224 43.2442 9.550e-26 2.456e-27 1.199e-32 55.7065 1436.77
DG3401 284.1945 43.3066 2.156e-16 1.911e-16 9.297e-17 58.7961 1435.76
DG3402 284.5105 43.2390 1.838e-16 1.824e-16 7.274e-17 59.2691 1434.47
DG3403 284.2072 43.4093 1.448e-16 1.153e-16 5.663e-17 50.8553 1435.13
DG3404 284.3595 43.1103 1.419e-16 1.120e-16 5.062e-17 64.1371 1436.97
DG3405 284.5778 43.4765 9.093e-26 2.462e-27 1.132e-32 57.0249 1434.4
DG3406 284.4079 43.0729 2.091e-16 1.935e-16 8.790e-17 63.286 1434.53
DG3407 284.4252 43.4093 3.044e-16 2.382e-16 9.080e-17 62.2613 1435.72
DG3408 284.2380 43.4402 2.125e-16 1.794e-16 8.189e-17 64.7512 1435.0
DG3409 96.0597 113.4148 5.916e-16 4.271e-16 1.899e-16 267.1306 625.85
DG3410 96.1736 113.2914 1.243e-15 9.097e-16 3.264e-16 121.1818 624.66
DG3411 95.9757 113.4170 1.042e-15 8.751e-16 3.362e-16 112.9977 624.07
DG3412 96.1375 113.2742 7.340e-16 6.219e-16 2.462e-16 88.4378 626.17
DG3413 96.0601 113.7922 8.070e-16 6.734e-16 2.943e-16 136.1079 626.65
DG3414 95.7657 113.3282 7.024e-16 5.737e-16 2.706e-16 113.1701 625.24
DG3415 96.1533 113.1363 8.541e-16 6.931e-16 2.919e-16 131.5172 624.18
DG3416 96.3610 113.0999 7.604e-16 6.302e-16 2.426e-16 114.4362 625.22
DG3417 335.0311 40.9816 4.328e-15 3.430e-15 9.763e-16 454.9856 444.07
DG3418 335.7647 41.3379 1.037e-15 8.200e-16 3.900e-16 402.2479 442.81
DG3419 335.3411 39.7444 1.891e-15 1.588e-15 6.714e-16 183.8697 443.92
DG3420 337.1565 41.3356 1.598e-15 1.322e-15 5.635e-16 156.5304 445.56
DG3421 333.4266 41.6250 6.708e-26 1.567e-27 7.222e-33 190.1001 445.48
DG3422 335.7912 41.5714 1.016e-15 7.691e-16 3.311e-16 191.0916 439.74
DG3423 336.8005 39.8650 1.700e-15 1.171e-15 5.783e-16 139.8037 438.56
DG3424 335.8392 40.5932 1.365e-15 1.165e-15 4.340e-16 331.5489 441.32
DG3425 334.8886 39.5344 1.694e-15 1.269e-15 5.951e-16 162.525 445.5
DG3426 336.7575 41.7676 1.647e-15 1.286e-15 5.625e-16 148.5754 443.31
DG3427 337.0675 41.6952 2.278e-15 1.861e-15 6.179e-16 191.1543 444.45
DG3428 334.8917 40.5453 1.115e-15 9.293e-16 3.939e-16 382.9947 442.97
DG3429 334.4809 40.3366 6.970e-26 1.698e-27 8.210e-33 202.5089 438.36
DG3430 334.1660 41.0633 7.262e-26 1.762e-27 7.226e-33 248.9713 443.7
DG3431 335.6340 40.3199 2.613e-15 1.772e-15 8.125e-16 189.7004 445.43
DG3432 333.5333 40.6468 1.016e-15 8.621e-16 3.520e-16 238.9377 438.23
DG3433 335.1636 41.8377 2.300e-15 1.575e-15 6.840e-16 167.2716 439.59
DG3434 336.3499 41.8968 1.542e-15 1.239e-15 5.199e-16 165.1104 443.14
DG3435 336.7822 40.7421 1.726e-15 1.553e-15 6.598e-16 181.7182 444.35
DG3436 334.9611 40.4121 1.210e-15 8.327e-16 4.346e-16 191.8348 445.46
DG3437 333.2489 40.9060 6.264e-26 1.682e-27 7.348e-33 218.9766 442.06
DG3438 334.2271 40.6763 1.087e-15 9.149e-16 3.504e-16 334.3862 445.69
DG3439 333.1200 40.5686 1.127e-15 9.333e-16 4.044e-16 185.8193 443.37
DG3440 334.6989 40.3111 1.624e-15 1.309e-15 6.078e-16 135.7061 441.48
DG3441 39.3208 64.2930 9.338e-16 6.322e-16 2.383e-16 230.4544 1085.94
DG3442 39.5857 64.4666 2.366e-16 1.880e-16 8.416e-17 72.5522 1087.57
DG3443 39.7960 64.3602 6.474e-26 1.759e-27 8.136e-33 82.9647 1089.56
DG3444 39.5607 64.5316 3.684e-16 3.012e-16 1.198e-16 86.348 1089.92
DG3445 38.9450 64.1084 6.496e-26 1.747e-27 8.442e-33 75.355 1087.27
DG3446 39.4426 64.5233 2.115e-16 1.957e-16 7.946e-17 83.0338 1086.12
DG3447 39.7692 64.1044 3.726e-16 2.919e-16 1.364e-16 76.505 1089.77
DG3448 39.5606 64.5702 6.075e-26 1.707e-27 8.452e-33 83.1893 1085.75
DG3449 39.3449 64.7777 3.491e-16 3.060e-16 1.365e-16 79.0442 1089.34
DG3450 39.4680 64.2748 3.985e-16 2.805e-16 1.217e-16 84.4481 1086.31
DG3451 39.1830 64.2772 6.788e-26 1.707e-27 8.066e-33 94.3634 1084.57
DG3452 39.5299 64.5426 2.936e-16 2.665e-16 1.102e-16 75.976 1083.69
DG3453 39.3053 64.6624 6.013e-26 1.769e-27 8.155e-33 96.1728 1089.99
DG3454 39.6178 64.5043 2.865e-16 2.369e-16 1.120e-16 65.8182 1087.86
DG3455 39.7091 64.0835 3.005e-16 2.544e-16 1.074e-16 75.0519 1088.55
DG3456 28.0798 65.5968 1.009e-15 8.626e-16 3.575e-16 269.6833 464.1
DG3457 28.1767 65.2198 1.431e-15 1.146e-15 5.237e-16 146.8103 464.34
DG3458 28.3973 65.4311 1.776e-15 1.458e-15 6.127e-16 191.6087 464.24
DG3459 28.3765 65.2347 6.462e-26 1.641e-27 7.474e-33 187.8764 463.22
DG3460 28.1847 65.6655 1.521e-15 1.260e-15 5.841e-16 207.8897 463.78
DG3461 28.4070 65.4065 1.346e-15 1.119e-15 4.594e-16 149.8048 463.12
DG3462 28.7573 49.4222 3.993e-15 2.734e-15 9.803e-16 428.4105 532.09
DG3463 28.5201 49.0471 1.676e-15 1.285e-15 6.213e-16 172.9713 533.79
DG3464 27.8136 49.5568 1.544e-15 1.186e-15 5.012e-16 136.8819 534.01
DG3465 29.0765 49.9762 9.604e-16 8.302e-16 3.429e-16 177.9067 533.14
DG3466 28.6239 49.7331 1.477e-15 1.157e-15 4.832e-16 153.8874 532.96
DG3467 28.8303 48.5935 6.626e-26 1.461e-27 7.696e-33 216.7503 532.16
DG3468 28.4189 49.9401 1.174e-15 9.672e-16 3.567e-16 183.5552 533.76
DG3469 29.6746 49.1674 1.621e-15 1.262e-15 5.843e-16 191.6484 530.79
DG3470 28.1564 49.5955 1.531e-15 1.295e-15 6.258e-16 206.7604 532.35
DG3471 28.7993 48.7860 1.751e-15 1.398e-15 5.884e-16 189.2877 531.18
DG3472 29.5462 49.2511 1.071e-15 8.864e-16 3.432e-16 214.8878 532.4
DG3473 29.5099 49.5103 1.520e-15 1.122e-15 5.350e-16 169.4625 531.5
DG3474 106.4693 61.3421 6.791e-17 5.587e-17 2.679e-17 59.7404 2064.34
DG3475 106.5196 61.2904 9.897e-17 7.835e-17 3.417e-17 35.4966 2063.88
DG3476 106.4944 61.2962 9.667e-17 7.221e-17 3.860e-17 38.0525 2064.22
DG3477 106.4087 61.3935 9.161e-17 7.384e-17 3.609e-17 39.5486 2063.73
DG3478 106.4931 61.3982 1.021e-16 8.077e-17 3.839e-17 32.5522 2064.05
DG3479 175.1374 3.3636 4.656e-15 3.999e-15 1.593e-15 409.3755 229.82
DG3480 356.5664 19.7970 4.261e-16 3.378e-16 1.467e-16 249.3471 781.92
DG3481 356.4299 19.6789 6.216e-16 5.041e-16 2.207e-16 94.9239 782.08
DG3482 357.3007 19.9779 5.075e-26 1.352e-27 6.096e-33 107.8273 781.35
DG3483 357.2239 19.6661 5.257e-26 1.495e-27 6.414e-33 108.9727 780.64
DG3484 356.0463 19.6348 8.958e-16 6.784e-16 2.937e-16 102.4049 781.31
DG3485 356.6046 20.0233 4.190e-16 3.656e-16 1.731e-16 132.5415 781.82
DG3486 357.0826 19.5290 6.533e-16 5.414e-16 2.073e-16 102.2854 782.05
DG3487 356.2575 19.4941 6.172e-16 4.821e-16 2.206e-16 106.0257 781.67
DG3488 356.2665 19.9319 6.200e-16 4.860e-16 2.208e-16 111.0942 780.36
DG3489 137.7372 118.1697 1.672e-15 1.343e-15 4.915e-16 229.7845 716.81
DG3490 137.1860 118.7516 7.236e-16 5.219e-16 2.422e-16 103.8428 719.21
DG3491 138.6881 117.7495 5.094e-26 1.460e-27 6.367e-33 105.536 721.7
DG3492 137.3361 117.8862 5.620e-16 4.219e-16 2.041e-16 196.8223 720.57
DG3493 137.8493 117.3997 4.944e-26 1.390e-27 6.756e-33 148.3465 720.84
DG3494 137.0843 117.9996 5.282e-16 4.059e-16 1.830e-16 116.2405 722.8
DG3495 137.2387 118.8501 6.978e-16 6.143e-16 3.031e-16 111.3668 721.25
DG3496 138.4155 118.1906 6.601e-16 5.213e-16 2.196e-16 107.1692 717.49
DG3497 138.4511 117.9226 7.593e-16 5.874e-16 2.690e-16 95.0889 724.71
DG3498 137.0760 117.8256 6.969e-16 5.290e-16 2.327e-16 105.6166 718.78
DG3499 137.3925 118.4404 7.254e-16 5.267e-16 2.347e-16 90.4514 720.04
DG3500 137.3041 118.8031 4.153e-16 3.148e-16 1.380e-16 142.3431 717.41
DG3501 137.7968 118.4304 5.160e-16 4.649e-16 2.054e-16 191.0694 724.47
DG3502 137.9478 118.1286 6.411e-16 5.078e-16 2.155e-16 93.9906 716.92
DG3503 136.8701 117.6592 9.951e-16 7.570e-16 3.025e-16 112.4417 719.69
DG3504 138.7558 118.1924 7.422e-16 5.944e-16 2.906e-16 124.2372 721.89
DG3505 138.0670 118.3009 5.022e-16 3.730e-16 1.834e-16 159.7458 717.95
DG3506 138.4165 117.7299 7.963e-16 6.294e-16 2.629e-16 118.6689 718.4
DG3507 138.7999 118.0306 6.928e-16 5.137e-16 2.406e-16 87.2185 720.81
DG3508 138.7412 118.3930 5.122e-26 1.533e-27 6.233e-33 119.1483 718.41
DG3509 138.3633 118.2190 6.860e-16 5.839e-16 2.727e-16 106.8674 717.82
DG3510 137.9839 118.5046 7.130e-16 6.491e-16 2.689e-16 115.303 717.68
DG3511 199.1943 72.3052 5.118e-15 4.090e-15 1.780e-15 327.8207 278.84
DG3512 199.2872 72.1117 5.324e-15 4.125e-15 1.970e-15 319.4112 279.13
DG3513 92.8751 59.7849 1.768e-16 1.517e-16 7.088e-17 52.1516 1556.24
DG3514 92.8629 59.7074 1.825e-16 1.485e-16 6.656e-17 53.1076 1556.47
DG3515 245.8517 40.4797 9.636e-15 7.436e-15 3.321e-15 1156.6091 167.1
